credit.policy,purpose:educational,purpose:major_purchase,purpose:small_business,purpose:home_improvement,purpose:all_other,purpose:credit_card,purpose:debt_consolidation,int.rate,installment,log.annual.inc,dti,fico,days.with.cr.line,revol.bal,revol.util,inq.last.6mths,delinq.2yrs,pub.rec,not.fully.paid
1,0,0,0,0,1,0,0,0.1148,327.22,10.7144,12.67,732,2913,696,2.7,3,1,0,0
1,0,0,0,0,0,1,0,0.1284,363.08,10.779,22.45,687,8219.96,15260,77.9,0,0,1,0
1,0,0,0,0,1,0,0,0.1316,42.22,9.57498,21.33,667,2039.96,1638,71.2,1,1,0,1
1,0,0,0,1,0,0,0,0.08,313.37,11.4076,4.07,777,5160,2881,14.2,0,0,0,0
1,0,0,0,0,0,1,0,0.08,313.37,11.3266,8.79,777,6120,1226,6.8,3,0,0,0
1,0,0,0,0,0,0,1,0.0932,351.42,11.5617,4.33,747,4619.96,5297,20.2,1,0,0,0
1,0,0,0,1,0,0,0,0.1183,463.88,10.9682,8.23,742,2153,0,0,2,0,0,0
1,0,0,0,0,0,1,0,0.1221,133.26,10.5713,24.98,692,1860,6714,57.9,1,0,0,1
1,0,0,0,0,0,0,1,0.1322,243.37,10.5966,22.77,692,1751,9325,63.9,1,0,0,0
1,0,0,0,0,0,0,1,0.0963,385.14,11.1563,8.86,757,4859.96,14745,34.6,2,0,0,0
1,0,0,1,0,0,0,0,0.1979,287.2,10.878,15.26,692,3509.96,11835,98.6,1,0,0,1
1,0,0,0,0,0,0,1,0.0963,144.43,11.0509,13.33,732,2130,4004,17.8,3,0,0,0
1,1,0,0,0,0,0,0,0.1189,165.82,10.309,18.2,732,1800,1984,24.8,0,0,0,1
1,0,0,0,0,0,0,1,0.1411,316.62,10.3417,19.9,667,4949.96,978,27.2,0,3,0,0
1,0,0,0,0,0,0,1,0.1379,204.46,11.1563,7.99,672,8159.96,7635,88.8,1,0,1,0
1,0,0,0,0,1,0,0,0.0737,99.35,10.5051,18.15,797,7620,19617,24,0,0,0,0
1,0,0,0,0,0,1,0,0.08,219.36,11.0852,10.25,757,3990,15223,25.8,1,0,0,0
1,0,0,0,0,1,0,0,0.0963,320.95,10.6851,1.35,737,7559.96,1876,12.3,2,0,0,1
1,0,0,0,0,0,1,0,0.1284,504.27,11.4616,9.75,697,7919.96,33981,77.1,0,0,1,1
1,0,1,0,0,0,0,0,0.0932,281.14,10.0774,2.37,782,4229.96,1483,5.3,2,0,0,0
1,0,0,0,0,1,0,0,0.0963,256.76,10.779,9.2,762,2309.96,5060,19.5,0,0,0,0
1,0,0,0,0,1,0,0,0.1357,628.42,11.2772,10.68,707,4466,6495,42.7,1,1,0,0
1,0,0,0,1,0,0,0,0.1095,278.07,10.6454,0.43,817,4979.96,84,0.5,0,0,0,0
1,0,0,0,0,1,0,0,0.08,47.01,11.0509,16.9,732,2550,5848,44.6,1,0,0,0
1,0,0,0,0,0,0,1,0.1189,165.82,10.8198,2.5,772,3149.96,5108,33.6,0,0,0,0
1,0,0,0,0,0,0,1,0.0932,297.11,10.915,12.15,752,4470,2498,24.7,1,0,0,0
1,0,0,0,0,0,0,1,0.1148,494.53,10.779,7.35,742,4199.96,16055,50.5,0,0,0,0
1,0,0,0,0,0,0,1,0.1284,430.31,11.0021,11.62,697,2160,13957,46.1,0,0,0,0
1,0,0,0,0,0,0,1,0.16,527.36,11.1563,7.83,662,6329.96,18503,86.5,0,0,0,0
1,0,0,0,0,1,0,0,0.1158,825.34,11.5129,21.05,762,6990,5380,12.4,2,0,0,0
1,0,0,0,1,0,0,0,0.0768,37.43,10.3735,14.93,757,9689.96,13271,16.2,1,0,0,0
1,0,0,0,0,0,0,1,0.1253,334.67,10.7364,12.83,702,1709.96,7882,29,0,0,0,0
1,0,0,0,0,0,0,1,0.0932,223.63,10.5966,15.03,742,3869.96,21414,46,0,0,0,0
1,0,0,0,0,0,0,1,0.1379,265.79,10.4341,21.18,672,4229.96,4601,32,2,0,0,1
1,0,0,0,0,0,0,1,0.1316,713.4,12.0817,11.47,707,3779.96,113283,81.2,2,0,0,0
1,0,0,0,0,0,1,0,0.0963,385.14,11.0021,19.4,762,12000,13659,22,0,0,0,0
1,0,0,0,0,0,0,1,0.1221,259.03,11.0509,14.86,697,3750,10013,38.7,3,0,0,0
1,0,0,0,0,0,0,1,0.1316,675.41,11.2252,6.75,702,5100,19894,78.6,0,0,1,0
1,1,0,0,0,0,0,0,0.1189,132.66,11.1273,19.76,707,3990,24802,86.4,3,0,0,1
1,0,1,0,0,0,0,0,0.1322,169.01,10.4913,9.37,692,2769.96,2481,50.6,1,2,0,0
1,0,0,0,0,1,0,0,0.1411,855.73,11.6677,15.53,712,2789.96,26438,48.7,1,0,0,1
1,0,0,0,0,1,0,0,0.0859,221.28,11.3504,3.92,762,1896,17390,86.1,1,0,0,0
1,0,1,0,0,0,0,0,0.1189,530.63,11.2645,5.23,742,3600,16578,44.8,0,0,0,0
1,0,0,0,1,0,0,0,0.1537,209.08,11.1844,3.3,707,4979.96,16860,99.2,3,0,0,0
1,0,0,0,0,0,0,1,0.1148,464.04,10.2398,16.33,727,3619,18496,42.6,1,0,0,1
1,0,0,0,0,0,0,1,0.1663,248.29,10.3416,8.32,667,2760.96,6082,96.5,1,2,0,0
1,0,0,0,0,0,0,1,0.1568,875.04,11.5899,15.73,682,3570,36015,88.5,1,0,0,1
1,0,0,0,0,0,1,0,0.1284,365.6,10.6334,13.76,697,3809.96,8422,81.8,0,0,0,1
1,0,0,0,0,0,0,1,0.1316,270.17,10.8198,9.96,682,5279.96,3958,39.6,3,0,0,0
1,0,0,0,1,0,0,0,0.0932,255.58,10.669,16.02,752,3779.96,5410,34.9,3,0,0,0
1,0,0,0,0,1,0,0,0.1253,251,10.779,20.51,692,4710,12189,69.3,0,0,0,0
1,0,0,0,0,1,0,0,0.074,124.24,9.85219,4.93,787,4195.96,2331,7.7,2,0,0,0
1,0,0,0,0,0,1,0,0.0932,223.63,10.7996,19.64,737,4110,21140,79.8,3,0,0,0
1,0,0,0,0,1,0,0,0.1126,98.59,11.0852,17.21,702,5760,16389,58.1,0,0,0,0
1,0,0,0,0,0,0,1,0.0894,285.95,11.6952,12.44,742,6375.96,43488,68.3,3,0,0,0
1,0,0,0,0,1,0,0,0.1284,221.88,11.1563,5.26,742,2850,993,24.8,0,0,0,0
1,1,0,0,0,0,0,0,0.1392,170.69,9.61581,4,692,1470,0,0,2,1,0,0
1,0,0,0,0,1,0,0,0.1221,79.96,10.4913,7,692,5790,6655,74.8,1,0,0,0
1,0,0,1,0,0,0,0,0.16,70.32,11.2772,12.58,682,3293,4047,30.7,2,0,0,0
1,0,0,0,0,0,0,1,0.08,231.89,10.5187,13.43,752,5790,6938,24.1,2,0,0,0
1,0,0,0,0,0,0,1,0.1531,163.64,9.86267,8.56,677,1920,1089,90.7,0,1,0,0
1,0,0,0,0,0,0,1,0.1284,268.95,10.7579,14.76,692,2009.96,11798,88.7,1,0,0,1
1,0,0,0,0,1,0,0,0.1347,50.89,9.79813,21.47,707,1289.96,865,86.5,0,0,0,0
1,0,0,0,0,1,0,0,0.1496,297.95,10.5051,18.58,682,1110,8559,41,1,0,0,0
1,0,0,0,0,0,0,1,0.08,109.68,10.309,2.24,747,1709.96,2298,18.5,3,0,0,0
1,0,0,0,0,0,0,1,0.1183,231.94,10.3488,5.69,712,2460.96,6955,63.8,1,0,0,0
1,0,0,0,0,0,1,0,0.1253,669.33,11.5899,15.77,717,12120,33900,56.4,1,0,0,0
1,0,0,0,0,0,1,0,0.0894,317.72,11.0079,4.24,742,2160,14188,27.3,2,0,0,0
1,0,0,0,0,1,0,0,0.1426,247.01,11.2252,18.13,667,1835,39236,63.4,1,0,0,0
1,1,0,0,0,0,0,0,0.1148,82.43,10.4631,18.62,702,5190,8677,57.8,2,0,0,0
1,0,0,0,0,0,0,1,0.1322,162.25,10.6454,15.6,677,2013.96,9090,58.3,0,0,0,0
1,0,0,0,0,0,1,0,0.1287,151.35,10.4631,19.78,682,2490,4726,73.8,1,0,0,0
1,0,0,0,0,1,0,0,0.1287,605.4,10.6744,13.27,707,5430,3423,15.2,0,0,0,0
1,0,0,0,0,0,1,0,0.0894,201.75,10.4913,21.6,732,3303,4508,18.6,0,0,0,0
1,0,0,0,0,0,0,1,0.0894,312.95,10.3735,16.95,737,2313.96,3760,20.5,0,0,0,0
1,0,0,0,0,0,1,0,0.1739,645.26,12.409,15.67,672,6094.96,145711,96.2,0,1,0,0
1,0,0,0,0,0,0,1,0.1218,163.17,11.1563,17.5,697,3360,5040,67.2,0,0,0,0
1,0,0,0,0,1,0,0,0.1183,41.42,10.2921,21.4,697,4110,11339,78.7,0,0,0,0
1,0,0,0,0,0,0,1,0.0894,182.69,10.7342,20.94,727,3210,4902,47.1,0,0,0,0
1,0,0,0,0,0,1,0,0.1392,652.87,11.4098,10.28,697,5190,11573,61.9,1,0,0,0
1,0,0,0,0,0,1,0,0.1322,101.41,10.8278,11.45,692,5553,21085,36.8,0,0,0,0
1,0,0,0,0,1,0,0,0.1253,83.67,10.5469,10.97,682,4410,7527,56.6,0,0,0,0
1,0,0,0,0,1,0,0,0.1426,34.31,8.85367,13.54,677,8099,2252,86.6,1,0,0,0
1,0,0,0,0,0,1,0,0.1114,360.84,10.7613,19.52,727,3570,15085,70.5,2,0,0,0
1,0,0,0,0,0,0,1,0.1392,256.03,10.8198,13.9,677,5460,3676,70.5,0,0,0,1
1,0,0,0,0,0,0,1,0.1114,393.65,10.3735,18,737,6483.96,18340,67.9,1,0,0,0
1,0,0,0,0,0,0,1,0.0894,381.26,10.5965,13.68,767,5850,11012,30.5,0,0,0,0
1,0,0,0,0,0,0,1,0.1392,273.1,11.2898,13.38,677,3994,9356,50,2,0,1,0
1,0,0,0,0,0,0,1,0.1565,160.07,10.1265,23.62,712,2880,9912,99.1,0,0,0,0
1,0,0,0,0,1,0,0,0.1357,195.32,10.6454,13.19,677,3660,10417,91.4,0,1,0,0
1,0,0,0,0,1,0,0,0.1183,579.85,11.2765,0.3,752,4351,209,1.2,4,0,0,0
1,0,0,0,0,1,0,0,0.1322,219.71,11.0429,9.23,682,4259.96,4856,44.6,0,0,0,0
1,0,0,0,0,0,0,1,0.1148,659.37,11.5617,7.23,767,5400,3700,51.4,2,0,0,0
1,0,0,0,0,0,1,0,0.1218,666,12.1548,24.04,722,9692.96,121159,74.3,0,0,0,0
1,0,0,0,0,0,1,0,0.1114,157.46,10.4631,23.66,722,3570,14480,56.7,0,0,0,0
1,0,0,0,0,0,1,0,0.0774,202.93,10.8198,16.54,747,3899.96,7689,43,0,0,0,0
1,0,0,0,0,0,1,0,0.1322,365.05,10.9508,19.03,692,3660,31861,76,1,0,0,0
1,0,0,0,0,0,0,1,0.1287,269.07,10.1659,5.72,707,3240,3045,47.6,0,0,0,0
1,0,0,0,0,1,0,0,0.0894,362.2,10.669,24.78,752,3036.04,6057,11.6,1,0,0,0
1,0,0,0,1,0,0,0,0.1287,232.07,10.5713,4.65,692,4080,903,19.6,1,0,0,0
1,0,0,0,0,0,0,1,0.1253,73.63,10.2219,23.26,682,6857.96,15225,55,0,1,0,0
1,0,0,0,0,0,1,0,0.0894,317.72,10.915,12.76,742,3240,10041,47.8,2,0,0,0
1,0,0,0,0,1,0,0,0.0859,189.67,10.9681,8.61,732,5850,19397,38.3,1,0,0,0
1,0,0,0,0,0,0,1,0.1426,514.59,10.859,19.68,687,3313,22918,90.9,1,0,0,0
1,0,0,0,0,0,0,1,0.1148,494.53,11.3504,10.02,742,4770,14125,40.2,1,0,0,0
1,0,0,0,0,1,0,0,0.0859,221.28,11.4076,4.88,737,8939.96,13253,20.2,1,0,0,0
1,0,0,0,0,0,1,0,0.1322,676.02,12.0137,16.83,712,7199.96,144165,64.9,0,0,0,0
1,0,0,0,0,0,1,0,0.0894,114.38,11.2252,18.3,712,4715,48538,53,1,0,0,0
1,0,0,1,0,0,0,0,0.167,177.51,10.6189,20.39,702,4139.96,5082,31.6,0,0,0,0
1,0,0,0,0,0,0,1,0.0859,252.89,10.5966,17.7,757,6180,26120,32.7,1,0,0,0
1,0,0,0,0,1,0,0,0.1253,80.32,10.4631,21.79,707,2910,16022,97.7,0,0,0,0
1,0,0,0,0,0,0,1,0.1392,102.42,10.7623,3.05,677,2490,4339,51.5,3,0,0,0
1,0,0,0,1,0,0,0,0.1183,530.15,11.0821,4.91,742,3991,9562,70.4,2,0,0,0
1,0,0,0,0,0,0,1,0.1148,362.66,10.2146,12.84,712,7859.96,11534,66.7,1,0,0,0
1,0,0,0,0,0,0,1,0.1253,112.95,9.79813,24.2,687,2880,15813,79.1,0,0,0,0
1,0,0,0,0,0,0,1,0.0774,312.19,11.813,7.7,787,5639.96,4200,5.8,1,0,0,0
1,0,0,0,0,0,0,1,0.1496,277.16,11.0666,8.91,697,1830,6908,94.6,0,0,0,0
1,0,0,0,0,0,0,1,0.1114,423.17,11.0021,6.24,742,3990,12419,34.8,0,0,0,0
1,0,0,0,0,0,0,1,0.1148,494.53,11.0821,12.02,742,3240,15757,64.6,0,0,0,0
1,0,0,0,0,0,0,1,0.0774,156.1,9.61581,15.6,757,6870,11602,37.9,2,0,0,0
1,0,0,0,0,0,0,1,0.1183,662.68,11.5617,3.69,757,1679.96,1470,14.7,0,0,0,0
1,0,1,0,0,0,0,0,0.0859,284.5,11.2252,4.83,792,3089.96,2563,9.1,0,0,0,0
1,0,0,0,1,0,0,0,0.1218,399.6,11.5129,17.09,712,7559.96,17176,46.4,2,0,0,0
1,0,0,0,0,0,1,0,0.1461,689.51,11.3522,15.15,697,5550,32954,90,0,0,0,0
1,0,0,0,0,0,0,1,0.1287,437.24,11.2645,6.26,702,5249.96,1783,59.4,2,0,0,0
1,0,0,0,0,0,0,1,0.0774,287.22,11.0264,1.78,792,7050,4600,18.4,0,0,0,0
1,0,0,0,0,0,1,0,0.1148,626.41,12.0725,12.73,747,8219.96,29658,42.2,1,0,0,0
1,0,0,0,0,1,0,0,0.0859,158.06,10.4044,2.29,737,3570,2870,11.4,0,0,0,0
1,0,0,1,0,0,0,0,0.1531,626.68,11.4616,17.38,727,4710,35712,51.9,3,0,0,0
1,0,0,0,1,0,0,0,0.0774,312.19,11.1563,15.1,797,9029.96,9109,73.2,1,0,0,0
1,0,0,0,0,1,0,0,0.1287,94.18,10.7216,3.52,682,4289.96,2391,30.7,1,0,0,1
1,1,0,0,0,0,0,0,0.1322,162.25,10.8198,11.98,677,1949.96,2523,40,0,0,0,0
1,0,0,0,1,0,0,0,0.0774,234.14,10.3482,3.08,797,6089.96,1147,8.8,1,0,0,0
1,0,0,0,0,0,0,1,0.0774,218.54,10.859,2.58,767,3419.96,4139,15.6,0,0,0,0
1,0,0,0,0,1,0,0,0.1287,201.8,11.0822,13.09,682,3960,10134,38.5,1,0,0,0
1,0,1,0,0,0,0,0,0.0859,316.11,11.1982,6.87,767,3509.96,11140,13,0,0,0,0
1,0,0,0,0,0,0,1,0.1218,666,11.1124,20.11,727,2940,26359,67.6,1,0,0,0
1,0,0,0,0,0,0,1,0.16,492.21,11.2252,16.32,662,3929.96,12944,65,3,0,0,0
1,0,0,0,0,1,0,0,0.0859,151.73,10.9681,8.07,737,2880,3333,20.1,1,0,0,0
1,0,1,0,0,0,0,0,0.0859,158.06,10.5966,6.87,737,3149.96,8914,74.9,1,0,0,0
1,0,1,0,0,0,0,0,0.1253,160.64,11.0541,11.94,687,3390,1725,33.8,1,2,0,0
1,0,0,0,0,0,1,0,0.1316,261.72,10.1659,17.54,677,2721.96,4034,67.2,0,0,0,0
1,0,0,0,0,0,1,0,0.1392,682.74,11.3386,20.03,707,9359.96,27584,54.8,1,0,0,0
1,0,0,0,0,1,0,0,0.1357,33.97,9.39266,14,682,1380,4352,62.2,1,0,0,1
1,0,0,1,0,0,0,0,0.16,703.15,11.0021,15.9,747,5700.96,15018,42.9,2,0,0,0
1,0,0,0,0,1,0,0,0.0774,140.49,10.692,15.3,752,3119.96,7204,31.3,0,0,0,0
1,0,0,0,0,0,0,1,0.1531,522.23,11.0021,21.36,677,2161,10872,86.3,0,0,0,0
1,0,0,0,0,0,0,1,0.1531,696.31,11.2645,20.52,722,3300,21881,21.8,2,0,0,0
1,0,0,0,0,0,0,1,0.1357,407.63,11.2645,23.72,682,4649.96,28843,84.8,1,0,0,0
1,0,0,0,0,0,0,1,0.1218,166.5,11.1844,24.73,692,5160,22457,81.7,0,0,0,0
1,0,0,0,0,1,0,0,0.0774,93.66,11.0698,1.27,762,1890,4347,7.4,0,0,0,0
1,0,0,1,0,0,0,0,0.1704,713.49,11.5129,12.65,702,4110,6939,31.4,3,0,0,0
1,0,0,0,0,0,0,1,0.1253,133.87,10.4632,2.3,692,3539.96,1390,27.8,1,0,0,0
1,0,1,0,0,0,0,0,0.1148,115.39,10.4631,7.58,707,8370,4336,12.5,1,0,0,0
1,0,0,0,0,1,0,0,0.1183,662.68,11.2252,5.66,737,6075.96,25818,53.5,0,0,0,0
1,1,0,0,0,0,0,0,0.1114,65.61,10.6454,13.49,712,5369.96,11817,15.7,0,0,0,0
1,0,0,0,0,0,1,0,0.1322,87.89,10.2036,9.51,692,1619.96,47,0.5,3,1,0,0
1,0,0,0,0,0,0,1,0.1183,99.41,10.6454,24.75,697,3119.96,11900,62.6,0,0,0,0
1,0,0,0,0,1,0,0,0.1739,143.39,10.8705,13.19,662,3030,24666,99.1,0,0,0,0
1,0,0,0,0,0,0,1,0.1357,366.86,10.9151,19.85,702,3030,12207,70.6,1,0,0,0
1,0,0,0,0,1,0,0,0.1183,132.54,10.7144,23.95,762,4199.96,0,0,0,0,0,0
1,0,0,0,0,0,0,1,0.1392,177.52,10.4631,8.09,677,3720,6194,53.4,0,0,0,0
1,1,0,0,0,0,0,0,0.0859,316.11,10.5965,4.71,772,2130,229,2.6,0,0,0,0
1,0,1,0,0,0,0,0,0.1148,395.63,10.9561,16.27,732,3960,21528,64.3,1,0,0,0
1,0,0,0,0,0,0,1,0.1357,407.63,10.859,15.48,682,3929.96,8718,45.6,0,0,0,0
1,0,0,0,0,0,0,1,0.1114,262.43,11.0349,9.54,732,2520,2970,6,0,0,0,0
1,0,0,0,0,0,1,0,0.1253,33.47,10.1905,21.12,682,5969.96,17080,44.1,0,2,0,0
1,0,0,0,0,1,0,0,0.1148,247.27,10.9402,9.68,737,3779.96,7341,68.6,0,0,0,0
1,0,0,0,0,0,1,0,0.1183,298.21,11.1563,10.83,712,2459.96,9237,41.4,1,0,0,0
1,0,0,0,0,1,0,0,0.1565,227.41,10.6573,13.16,662,4320,1542,90.7,1,0,0,1
1,0,0,0,0,0,1,0,0.1496,242.52,11.1844,12.59,662,2130,8018,29.8,1,0,0,0
1,0,0,0,1,0,0,0,0.1114,492.06,11.0974,13.98,752,7260,17312,68.4,2,0,0,0
1,0,0,1,0,0,0,0,0.1496,692.9,11.5229,14.48,767,5400,21076,48.1,1,0,0,0
1,0,0,0,0,0,0,1,0.1392,682.74,10.7144,7.95,697,8130,18367,79.9,1,0,0,0
1,0,0,0,0,0,0,1,0.1218,399.6,11.4076,16.27,707,2820.96,34730,52.6,0,0,0,0
1,0,0,0,0,1,0,0,0.1114,164.02,11.0021,13.72,717,9450,6577,15.8,2,0,0,0
1,0,0,1,0,0,0,0,0.1392,358.44,11.1634,22.21,757,3690,9551,29.2,0,0,0,1
1,0,0,0,0,0,0,1,0.1426,480.29,11.6082,20.04,682,4080,48306,86.8,0,0,0,1
1,0,0,0,0,0,1,0,0.1114,328.04,11.4968,12.45,732,4890.04,33186,57.8,3,0,0,0
1,0,0,0,0,0,0,1,0.1253,167.34,9.86267,12.06,687,2190,2365,60.6,0,0,0,0
1,0,0,0,0,0,0,1,0.0894,397.15,10.6454,14.86,762,3990,10687,30.9,0,0,0,0
1,0,0,0,0,0,0,1,0.0894,317.72,11.7118,14.5,737,5850,31607,81,3,0,0,0
1,0,0,1,0,0,0,0,0.1531,530.94,11.9829,19.72,727,5940,6563,17.9,1,0,0,0
1,0,0,0,0,0,1,0,0.0894,444.81,10.859,10.89,762,4807,8447,50.9,0,0,0,0
1,0,0,0,0,0,1,0,0.0859,410.94,10.9332,17.96,777,5669.96,13368,34.7,2,0,0,0
1,0,0,0,0,1,0,0,0.0859,395.13,11.8204,5.87,772,4080,5068,16.6,3,0,0,0
1,0,0,0,0,1,0,0,0.1253,348.05,10.6214,11.5,712,2130,2045,14.4,3,0,0,0
1,0,0,0,0,1,0,0,0.1183,424.12,11.5617,9.71,717,8446,31280,51.2,1,0,0,0
1,0,0,0,0,0,1,0,0.0774,237.27,10.6967,5.67,772,5609.96,6616,24.4,1,0,0,0
1,0,0,0,0,0,0,1,0.1322,676.02,11.4076,18.03,812,3929.96,32422,95.6,1,0,0,0
1,0,0,0,0,1,0,0,0.0859,173.86,10.6528,12.11,782,2280,39,0.3,0,0,0,0
1,0,1,0,0,0,0,0,0.0859,316.11,11.7118,2.85,792,5639.96,16,0,3,0,0,0
1,0,0,0,0,0,0,1,0.1287,622.22,11.8845,1.62,712,4080,25063,53.3,0,0,0,0
1,0,1,0,0,0,0,0,0.0774,156.1,10.5841,10.27,797,5490,2629,8.8,2,0,0,0
1,0,0,0,0,1,0,0,0.0859,63.23,12.1442,8.55,722,4979.96,26702,75,0,0,0,0
1,0,0,0,1,0,0,0,0.1287,336.34,11.5129,15.67,692,4380,32268,73,3,0,0,0
1,0,0,0,0,0,0,1,0.1253,411.64,10.3482,22.12,702,2280,14537,77.3,0,0,0,0
1,0,0,0,0,0,0,1,0.1218,499.5,10.859,8.88,747,11130,9184,50.5,0,0,0,0
1,0,0,0,0,1,0,0,0.1635,229.64,9.9915,8.74,677,1259.96,6467,82.9,3,0,0,0
1,0,1,0,0,0,0,0,0.1496,34.65,10.5187,18.26,667,1410,3150,54.3,0,0,0,0
1,0,0,0,0,0,0,1,0.1148,652.78,11.6613,1.29,767,5970,4110,34.5,0,0,0,0
1,0,0,0,0,0,0,1,0.1322,676.02,11.3504,16.63,707,4529.96,25299,58.2,2,0,0,0
1,0,0,0,0,0,0,1,0.0774,312.19,10.779,2.38,797,5400,4650,14.1,0,0,0,0
1,0,0,0,0,0,1,0,0.1183,662.68,10.8199,21.48,737,3960,32556,82,0,0,0,0
1,0,0,0,0,1,0,0,0.1253,200.8,11.7361,11.11,687,5190,19058,41.8,0,0,0,0
1,0,0,0,0,0,1,0,0.1183,662.68,11.4076,14.55,737,6119.96,24839,81.2,0,0,0,0
1,0,0,0,0,0,1,0,0.1357,271.75,11.1844,14.28,682,4740,8180,88.1,1,0,0,0
1,0,0,0,0,0,0,1,0.1531,409.08,10.8199,22.51,667,3878.96,32470,87.5,3,0,0,0
1,0,0,0,0,0,1,0,0.0894,508.35,11.7361,13.16,772,7320,78059,28.3,0,0,0,0
1,0,0,0,0,0,1,0,0.1183,497.01,10.3482,13.04,727,6359.96,16566,43,0,0,0,0
1,0,0,0,0,1,0,0,0.16,105.48,9.9988,6.71,697,3929.96,2196,99.8,0,0,0,1
1,0,0,0,0,0,0,1,0.0774,218.54,10.7685,17.81,752,4770,7125,34.4,1,0,0,0
1,0,0,0,0,0,0,1,0.1218,290.55,10.2752,20.31,702,2950,5830,36.9,0,0,0,0
1,0,0,0,0,0,0,1,0.1461,689.51,11.7361,14.19,687,9930,31076,79.7,0,0,0,0
1,0,0,0,0,0,0,1,0.1148,659.37,11.1827,11.37,747,7380,26967,63,0,0,0,0
1,0,0,0,0,1,0,0,0.0859,113.8,10.5966,10.32,727,3809.96,3376,49.3,0,2,0,0
1,0,0,0,0,0,0,1,0.1461,172.38,11.4616,0.25,697,3300,521,57.9,0,1,0,1
1,0,0,0,0,0,0,1,0.1426,54.89,10.779,16.15,667,2670,1587,41.8,2,0,0,0
1,0,0,0,0,1,0,0,0.1148,138.47,11.0821,11.11,722,4380,4351,76.3,0,0,0,0
1,0,0,0,0,0,0,1,0.1392,160.45,10.2219,21.6,667,5550,2960,82.2,0,0,1,0
1,0,0,1,0,0,0,0,0.1392,211.65,10.6573,24.04,747,4110,665,10.6,3,0,0,0
1,0,1,0,0,0,0,0,0.0774,218.54,12.1007,4.31,787,8730,205,0.6,3,0,0,0
1,0,1,0,0,0,0,0,0.0894,381.26,11.5129,11.27,747,4649.96,23270,41,1,0,0,0
1,0,0,0,0,0,0,1,0.1531,226.3,10.5991,23.64,672,3419.96,17512,90.3,0,0,0,0
1,0,0,0,1,0,0,0,0.1253,502,11.2898,0.13,802,7102,9,0.1,0,0,0,0
1,0,0,0,0,1,0,0,0.1218,499.5,11.4186,0.01,782,2789.96,6321,12.3,4,0,0,1
1,0,0,0,0,1,0,0,0.074,86.97,8.9872,15.15,752,2190,2146,20.2,0,0,0,0
1,0,0,0,0,0,0,1,0.1218,499.5,11.2697,18.26,717,7320,32207,61.7,3,0,0,0
1,0,0,0,1,0,0,0,0.1322,338.01,10.3735,3.6,777,1800,0,0.04,0,0,0,0
1,0,0,1,0,0,0,0,0.1704,713.49,12.136,12.5,702,6510,21048,58.1,0,0,0,1
1,0,0,0,1,0,0,0,0.1426,229.85,10.3482,10.08,677,4860,6007,34.1,0,1,0,0
1,0,0,0,0,1,0,0,0.1357,169.85,10.8304,14.75,687,3899.96,0,0,0,1,0,0
1,0,0,0,0,0,0,1,0.1253,522.08,11.3504,9.05,717,1770,5760,22.5,0,0,0,1
1,0,0,0,0,0,1,0,0.16,467.6,10.5935,4.6,667,1709.96,11086,79.2,0,0,0,0
1,0,0,0,0,0,0,1,0.1392,682.74,11.286,17.09,697,4684,26379,79.9,0,0,0,0
1,0,0,0,0,0,0,1,0.1253,167.34,9.90369,11.04,707,1739.96,6361,34.7,0,0,0,0
1,0,0,0,1,0,0,0,0.1253,401.6,11.2118,8.29,707,8969.96,4358,46.4,2,0,0,0
1,0,0,0,0,1,0,0,0.0774,191.22,11.2306,12.86,757,6029.96,5583,12.5,1,0,0,0
1,0,0,0,1,0,0,0,0.1148,659.37,12.4292,6.89,762,5729.96,18068,42.7,1,0,0,0
1,0,0,0,0,1,0,0,0.1253,669.33,11.728,1.61,772,3449.96,2757,0,4,0,0,1
1,0,0,0,0,0,0,1,0.0894,190.63,11.0021,22.48,742,5190,7056,27.9,4,0,0,0
1,1,0,0,0,0,0,0,0.1114,164.02,10.309,14.48,762,2940,135,1.8,0,0,0,0
1,0,0,0,0,1,0,0,0.1183,231.94,11.0821,23.39,712,2940,14425,41.9,1,0,0,0
1,0,0,0,0,0,0,1,0.0894,317.72,12.1007,4.33,742,4259.96,1341,12.1,3,0,0,1
1,0,0,0,0,0,0,1,0.167,619.5,11.0349,22.06,672,4649.96,24971,61.4,1,0,0,0
1,0,0,0,0,0,0,1,0.1114,295.24,11.1844,9.87,732,4020,23255,45.1,3,0,0,0
1,0,0,0,0,0,1,0,0.1148,395.63,10.8198,13.87,727,3839.96,15684,42.4,2,0,0,0
1,0,0,0,0,0,0,1,0.1565,524.8,12.6835,15.58,672,10200,17057,82.4,1,0,0,0
1,0,0,0,0,0,0,1,0.1422,219.42,10.5966,0.57,687,1860,899,13.2,1,0,0,1
1,0,0,0,0,0,0,1,0.1426,543.75,10.8198,22.66,682,2369.96,16643,63.8,3,0,0,0
1,0,0,0,0,0,0,1,0.0894,317.72,11.0349,13.28,747,5550,7107,20,2,0,0,0
1,0,0,0,1,0,0,0,0.1218,399.6,10.6214,5.24,712,1899,10117,36.3,2,0,0,0
1,0,0,0,0,0,0,1,0.1148,337.93,11.2898,11.13,752,3600,7268,24.9,1,0,0,1
1,0,0,0,0,0,0,1,0.16,351.58,11.1102,10.3,662,3059.96,15735,87.8,1,1,0,0
1,0,0,0,0,0,0,1,0.16,140.63,11.1124,14.61,677,4919.96,1478,73.9,1,0,0,0
